date,open,high,low,close,volume,symbol
2025-02-10,87.93,89.62,87.1,88.48,3935076,002821.SZ
2025-02-11,87.7,89.25,87.09,88.52,4352466,002821.SZ
2025-02-12,89.35,91.6,89.68,89.94,3158947,002821.SZ
2025-02-13,87.77,89.71,88.07,88.57,2964662,002821.SZ
2025-02-14,88.34,90.07,87.38,88.9,2937176,002821.SZ
2025-02-15,88.41,89.86,88.91,89.09,3571664,002821.SZ
2025-02-16,88.22,88.54,87.25,88.32,3820019,002821.SZ
2025-02-17,87.67,89.24,86.92,88.12,3319158,002821.SZ
2025-02-18,86.51,88.69,85.89,87.32,4117907,002821.SZ
2025-02-19,88.17,89.3,87.33,88.17,3875422,002821.SZ
2025-02-20,87.76,88.45,87.34,88.18,4063776,002821.SZ
2025-02-21,86.94,87.67,86.44,87.19,4276740,002821.SZ
2025-02-22,87.48,89.33,86.83,87.73,4121202,002821.SZ
2025-02-23,88.71,89.95,88.77,89.28,4210953,002821.SZ
2025-02-24,87.36,89.69,87.54,88.09,3254065,002821.SZ
2025-02-25,89.41,89.65,87.9,89.42,3778248,002821.SZ
2025-02-26,90.22,91.09,89.15,90.92,3350144,002821.SZ
2025-02-27,91.44,92.69,90.85,92.34,4122392,002821.SZ
2025-02-28,92.93,94.43,92.68,93.19,3250753,002821.SZ
2025-03-01,92.33,93.28,91.55,92.92,3630359,002821.SZ
2025-03-02,90.5,91.4,90.72,91.13,3347359,002821.SZ
2025-03-03,90.82,91.42,89.55,91.06,3276097,002821.SZ
2025-03-04,92.37,94.21,92.3,92.82,3920040,002821.SZ
2025-03-05,93.54,95.04,93.27,93.72,3203804,002821.SZ
2025-03-06,93.99,94.64,93.72,94.09,4101245,002821.SZ
2025-03-07,95.14,96.12,94.51,95.35,3108051,002821.SZ
2025-03-08,94.08,94.95,93.63,94.76,3450437,002821.SZ
2025-03-09,95.13,96.71,94.88,95.9,3663282,002821.SZ
2025-03-10,94.87,95.92,94.9,95.7,4192682,002821.SZ
2025-03-11,94.6,95.23,94.21,94.68,3811399,002821.SZ
2025-03-12,93.25,94.62,93.08,93.91,3110189,002821.SZ
2025-03-13,92.74,93.17,91.69,93.1,3669586,002821.SZ
2025-03-14,91.76,93.77,91.18,92.22,3349620,002821.SZ
2025-03-15,91.82,94.08,90.72,92.39,2986836,002821.SZ
2025-03-16,92.18,92.94,91.77,92.58,4129764,002821.SZ
2025-03-17,91.83,92.74,90.53,91.88,4070191,002821.SZ
2025-03-18,92.12,93.2,92.45,92.97,3345358,002821.SZ
2025-03-19,93.73,96.0,93.37,94.52,4258890,002821.SZ
2025-03-20,93.61,94.83,93.01,94.02,3332967,002821.SZ
2025-03-21,92.32,94.12,91.28,92.8,3244646,002821.SZ
2025-03-22,91.7,93.64,92.02,92.16,3866580,002821.SZ
2025-03-23,92.02,93.27,90.7,92.42,3797089,002821.SZ
2025-03-24,93.66,93.89,93.71,93.72,2944758,002821.SZ
2025-03-25,94.6,96.2,94.21,94.96,3569977,002821.SZ
2025-03-26,94.57,95.9,93.96,95.07,3553005,002821.SZ
2025-03-27,92.7,94.09,91.99,93.19,4332244,002821.SZ
2025-03-28,92.8,94.13,91.42,93.27,3771446,002821.SZ
2025-03-29,93.41,94.92,93.79,94.3,3767166,002821.SZ
2025-03-30,92.72,93.45,91.08,92.93,3941170,002821.SZ
2025-03-31,92.9,93.82,93.12,93.68,3827519,002821.SZ
2025-04-01,91.49,93.74,91.62,92.11,3638385,002821.SZ
2025-04-02,92.29,94.11,92.23,92.4,3351700,002821.SZ
2025-04-03,90.83,91.67,90.29,91.22,3055035,002821.SZ
