date,open,high,low,close,volume,symbol
2025-03-24,71.74,73.22,71.53,71.92,2651226,688981.SH
2025-03-25,70.42,71.95,69.83,71.01,2763557,688981.SH
2025-03-26,71.51,72.44,71.72,72.18,2501554,688981.SH
2025-03-27,70.93,72.93,70.54,71.59,3020622,688981.SH
2025-03-28,71.04,71.6,70.64,71.26,2884160,688981.SH
2025-03-29,70.22,70.91,69.49,70.26,2485407,688981.SH
2025-03-30,70.81,72.01,70.56,71.19,3138616,688981.SH
2025-03-31,70.17,71.69,69.62,70.52,3335632,688981.SH
2025-04-01,69.62,70.99,70.09,70.12,3014575,688981.SH
2025-04-02,68.6,69.44,69.02,69.26,2776048,688981.SH
2025-04-03,69.42,70.82,69.91,69.95,3334757,688981.SH
